"","doc_id_number","text"
"4203",20054184,"Title: Roof of hospital collapses in Nepal , killing 10 people.rtf; Date: October 20, 2005, Thursday, BC cycle; Text: The roof of a hospital in central Nepal collapsed Thursday, killing at least 10 people and injuring nine others, an official said.
The roof, made of corrugated fiberglass sheets, fell on people who were sitting in a waiting area in a pavilion next to the seven-story Manipal Teaching Hospital in Pokhara, said Yog Raj Poudel, the area's top official.
Most of the dead were patients and their relatives, Poudel said, adding that workers were still looking for victims under the debris.
Authorities pointed to faulty construction as the reason for the collapse in Pokhara, about 125 miles west of Katmandu.
Building collapses are common in Nepal, an impoverished country where construction laws are poorly enforced.
Load-Date: October 21, 2005
End of Document"
"6896",20082323,"Title: Nepal assembly fails to elect first president.rtf; Date: July 19, 2008 Saturday 3:56 PM GMT; Text: Lawmakers in Nepal on Saturday failed to elect the country's first president and end weeks of political deadlock following the abolition of the Himalayan monarchy, officials said.
The selection of the country's first post-royal head of state would have paved the way for Nepal's Maoists, who hold the most seats in a recently elected assembly but do not have a majority, to form a government.
But no candidate won the 298 votes necessary in a secret ballot in the country's constitutional assembly, according to figures provided by the legislative body.
The candidate with the biggest number was Ram Baran Yadav, who won 283 votes, according to a statement provided by the assembly.
Republican Ramraja Prasad Singh, the candidate backed by the Maoists though not a member of the party, won 270 votes, the statement said.
A third candidate won no votes, leaving the two others to battle it out for the largely ceremonial post again next week in a fresh vote.
""Since no candidate gathered a simple majority for the presidential post, repolling will take place on Monday morning at 8:00 am (0215 GMT),"" Kul Bahadur Gurung, who chairs the assembly, announced late Saturday.
Both candidates who secured votes are ethnic Mahadhesis who hail from the troubled lowland area bordering India known as the Terai, where demands for an autonomous federal state have seen frequent deadly clashes.
Singh, who was arrested two decades ago for throwing small bombs at parliament and the palace as part of an anti-royal protest, was earlier pegged as the favourite by political analysts.
The country has been stuck in political limbo since the assembly, which will write a new constitution for Nepal, sacked unpopular king Gyanendra and abolished the 240-year-old Hindu monarchy in a landmark meeting on May 28.
Interim prime minister Girija Prasad Koirala has since resigned, but with no one in power to accept his resignation, the elderly centrist has lingered on as a weak caretaker.
The three main parties, who are also leading a two-year-old peace process that saw the Maoist rebels lay down their arms after a decade-long struggle for a republic, had hoped to select a president by consensus.
But political infighting led to a falling out and to Saturday's election.
The new president will take over some of the ceremonial duties previously performed by ousted autocratic king Gyanendra.
In the past seven weeks, as arguing continued over the symbolic post, Nepal has been largely ungoverned.
The Nepali fiscal year ended on July 15 without a new budget, although the assembly did approve a supplementary spending bill.
The country has lurched from strike to strike, over fuel prices, wages and working conditions.
But once a president is in place, that will pave the way for the formation of a government headed by a prime minister, most likely Maoist leader Prachanda -- whose group is still classed as a ""terrorist"" organisation by the United States.
""The president will accept the resignation of the (interim) prime minister and then the Maoists can form a government,"" explained Yubaraj Ghimire, editor of the Nepali-language news weekly Samay.
dds-tl/jc/pst
Load-Date: July 20, 2008
End of Document"
"6687",20081709,"Title: Nepal parliamentary committee finds troops guilty of rape.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: January 12, 2008 Saturday
Text of report by Radio Nepal on 12 January
[Presenter]: The House committee formed to probe the Belbari murder incident has said that army personnel misused weapons and their uniform to rape and brutally murder Sapna Gurung in Belbari last year. 
A member of the committee, Pari Thapa, said this today during a session of the interim legislature while presenting the probe report. 
[Thapa]: A team of army personnel led by Chief of the Unified Security Base in Belbari Captain Pralhad Thapa Magar [25/4/2006] is reported to have left to lay an ambush [against the then Maoist rebels]. At the same time, several soldiers arrived at Sapna Gurung's home during the night, abducted her to an uninhabited spot and raped her. The incident establishes the fact that the Nepalese army personnel abused their position, weapons and uniforms by brutally murdering Sapna Gurung. 
Another regrettable incident was found to have taken place the next day when locals gathered regarding the incident were haphazardly fired at by local security forces. 
Six people were killed, 10 incapacitated by injuries and 38 received wounds in the shooting. 
Sapna Gurung was abducted, raped and murdered during the incident that took place the first day. The information was collected from those who witnessed, saw and understood the incident and the facts surrounding the incident. 
[Presenter]: The committee has told the government to punish those involved in the incidents according to the law and report to the House. 
The probe committee also concluded that the government should provide compensation and relief packages to the victims of the incidents. 
To guarantee the victims' right to live, their education, health and employment, the government must form a central monitoring agency to oversee the providing of relief and compensation to them, the report recommends. It also recommends a local relief assistance committee for the purpose.
Source: Radio Nepal, Kathmandu, in Nepali 0915gmt 12 Jan 08
Load-Date: January 14, 2008
End of Document"
"1542",2004221,"Title: Nepalese minister says preparations under way for secret Maoist talks.rtf; Date: October 10, 2004, Sunday; Text: Excerpt from RSS report published by Nepalese state-owned newspaper Gorkhapatra on 10 October
 Butwal west Nepal , 9 October: Minister for Industries, Commerce and Supplies Ishwor Pokhrel has said that the present government is engaged in homework to hold secret negotiations with the Maoists in order to restore peace and order in the country. He said this while inaugurating the 24th annual general meeting of Rupandehi Industries Association.
Gorkhapatra, Kathmandu, in Nepali 10 Oct 04He said that those who want to deal in arms are trying to exacerbate the conflict. That is why the government had to prepare for secret talks. Minister Pokhrel said that there is no sense in going for constituent assembly until and unless there is a national consensus for it.
 Minister of State for Education and Sports Bal Krishna Khand said that the present government had become very flexible on talks. He expressed his suspicion that talks might be only the strategy of the Maoists and said that Nepal needs lasting peace as aspired by all.  passage omitted: names of function participants
Load-Date: October 10, 2004
End of Document"
"4871",20065239,"Title: Mediators from Asia's intractable conflicts to talk peacemaking.rtf; Date: November 25, 2006 Saturday 6:36 AM GMT; Text: Mediators who have tried to settle Asia's most intractable conflicts will gather in Singapore Monday for a closed-door ""retreat"" to discuss peacemaking, organizers said.
The Geneva-based Centre for Humanitarian Dialogue (HD Centre) will co-host the three-day meeting with Singapore's Institute of Southeast Asian Studies (ISEAS), HD Centre said in a statement.
Among those scheduled to attend are government representatives from Sri Lanka, where escalating fighting has claimed thousands of lives in the last year, frustrating peace efforts brokered by Norway.
Norway is also sending a mediator to the Singapore retreat, said Andy Andrea, HD Centre's head of communications.
He said representatives from the Philippine government and the Moro Islamic Liberation Front (MILF) are also to attend.
The MILF has opened peace talks with Manila but they are now deadlocked. Last weekend the two sides exchanged fire on the southern island of Mindanao, breaking a three-year-old truce.
Andrea said governments from Japan, Indonesia, China and Singapore were among the others sending representatives.
Thailand is also to send delegates as deadly violence continues in the Buddhist kingdom's Muslim-majority southern provinces, despite conciliatory moves taken by the government that assumed power after a September military coup against Prime Minister Thaksin Shinawatra.
""Twenty of the world's most eminent mediators will meet behind closed doors in Singapore for three days to discuss challenges posed by armed conflicts in Asia, look for peacemaking opportunities and share practical experiences of mediating between warring factions all over the world,"" the HD Centre said in its statement.
Former United States deputy secretary of state Richard Armitage is to give a keynote speech on Monday entitled ""Does the US have the credibility to resolve, and mediate conflict?""
""Asia has become an invaluable source of peacemaking experience and lessons,"" Armitage said ahead of the speech.
""The current climate of terror has clouded global vision on the peaceful resolution of armed conflict, and the implications for future action must be very carefully considered,"" he said. ""People attending this retreat have an important contribution to make.""
The independent Geneva-based HD Centre, established in 1999 as the Henry Dunant Centre for Humanitarian Dialogue, aims to prevent human suffering in war.
In 2002 it concluded a ceasefire agreement between separatist rebels and government forces in the Indonesian province of Aceh.
HD Centre says it is involved in trying to promote reconciliation in Myanmar, was engaged in a long-running effort to bring about a negotiated solution to conflict in Nepal, and in the Philippines has engaged the government and Moro National Liberation Front (MNLF) in talks.
The HD Centre, which has been involved in mediation efforts in other parts of the world as well as Asia, has had a regional representative in Singapore since 2004.
It has announced it will open an Asian regional office in the city-state next Wednesday.
Load-Date: November 26, 2006
End of Document"
"5960",20072444,"Title: Nepal press selection list on 6 June 07.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: June 6, 2007 Wednesday
THE KATHMANDU POST
1. Kathmandu police unearth racket of selling shawls made from fine wool of endangered Tibetan antelope (p1) [See ekantipur.com]
2. A day after Nepali PM Girija Prasad Koirala called the Maoist youth wing young criminal league, Minister of Information and Communications Krishna Bahadur Mahara calls the mentality of the PM criminal. (p1) [See website]
3. Nepali Supreme Court revives dead clause of the Civil Service Act 1993 to clear legal vacuum in the bureaucracy (p1) [See website]
4. Government planns to set up at least one telephone line at every polling station by next constituent assembly elections (p2) [See website]
5. Wildlife population in Nepal shrinking at an alarming rate with grasslands declining by 50 per cent. (p2) [See website]
6. Businessmen shut down border town of Birgunj for five hours on Tuesday [5 June] to protest shooting at a business premise. (p2) [See website]
THE HIMALAYAN TIMES
1. Upon cabinet approval, government to register the Interim Constitution (Second Amendment) Bill at the interim parliament tomorrow. (p1) [See thehimalayantimes.com]
2. Finance Minister Dr Ram Sharan Mahat expected to come up with a 159bn rupees budget for 2007-2008. (p1) [See website]
3. Team of British and US mountaineers set to climb Mt Everest using 1920 style gear to prove whether an expedition could have reached Everest 30 years before Edmund Hillary. (p1) [See website]
4.Three-day strike by Terai-based rebel group Madhesi Tigers disrupts life in most of the Tarai region. (p3) [See website]
5. Cadres of Jwala Singh faction of the Janatantrik Tarai Mukti Morcha (JTMM) seized 22 plots of land belonging to writer Bharat Jangam at Siswa area of Bara district on Monday [4 June]. (p5) [See website]
THE RISING NEPAL
1. Om Sharma appointed executive chairman of Gorkhapatra Corporation stresses corporation's publications to strive towards institutionalizing progressive thoughts in the changing political context. (p1) [See website]
2. Chinese Information and Publication Department delegation visits Department of Information of Media Village in Kathmandu on Tuesday [5 June]. (p6) [See website]
3. Organizations working for rights of indigenous nationalities call on government to ratify International Labour Organization (ILO) Convention (No. 169) concerning rights of indigenous and tribal people (p6) [see website]
RAJDHANI
1. Maoist chief Prachanda says Prime Minister Girija Prasad Koirala has turned into a leader of criminal gangs. (p1) [Will process]
2. Maoist youth wing Young Communist League was involved in timber smuggling after the Maoist minister assumed the forest portfolio (p5)
3. Maoist leader Chandra Prakash Gajurel says third wave of people's movement was imperative to ensure constitution assembly elections and establishment of a republic. (p5) [Will process]
NEPAL SAMACHARPATRA
1. Maoist-affiliated Young Communist League burns effigies of Prime Minister Girija Prasad Koirala over his remarks that the Maoist youth wing was a criminal gang. (p1) [Will process]
2. Government sent 12.5m rupees to the royal palace in past three months collected from the income of the historic Hanumandhoka palace. (p1) [Will process]
3. Nepal Bankers' Association protests the abduction of Sitaram Prasai, chairman of an industrial bank in the capital. (p9)
ANNAPURNA POST
1. No new mechanism developed to transform Nepalese army into new democratic set-up (p1)
2. Non-resident Nepalese express interest in investing in hydropower sector. (p1) [Will process]
3. India tells visiting Nepalese leaders that unity of Maoists and other political parties is important for protecting Nepal's sovereignty. (p5) [Will process]
KANTIPUR
1. Government appoints Dr Keshar Jung Baral as vice chancellor of Pokhara University. (p1)
2. Maoist legislator and coordinator of Young Communist League (YCL) Uma Bhujel says that the youth wing will give up its old style of functioning. (p8) [Will process]
NAYA PARTRIKA
1. Nepali Congress Central leader Sujata Koirala says the movement of Young Communist League is against interests of the nation. (p2) [Will process]
GORKHAPATRA
1. Striking radio journalists take control of an FM radio station in Kathmandu on Tuesday [5 June] to press for their demands. (p2) [Will process]
Sources: As listed
Load-Date: June 6, 2007
End of Document"
"3076",20041886,"Title: Nepalese minister says Maoist not ready to give up arms.rtf; Date: December 6, 2004, Monday; Text: Text of report by Nepalese Kantipur Television on 6 December
 Minister for Agriculture Hom Nath Dahal has said the government has not been able to invite international mediators because the Maoists are unwilling to give up their arms and their politics of violence.
 Speaking to the press in Pokhara today, Minister Dahal said even if there are no talks with the Maoists, elections would have to be held to resolve the Maoists problem because there were no other alternatives. He argued that without elections there would be no administration and that this was the reason why the government was going to hold the elections.
Kantipur Television, Kathmandu, in Nepali 1315 gmt 6 Dec 04
Load-Date: December 6, 2004
End of Document"
"2091",20044391,"Title: Nepal opposition in huddle as king's deadline to pick PM nears.rtf; Date: May 31, 2004 Monday; Text: Nepal's opposition leaders were in hectic discussions Monday to select a candidate for prime minister as a deadline set by King Gyanendra to resolve a protracted political standoff ticked closer.
The king late Sunday gave political parties until 5:00 pm (1115 GMT) Monday to recommend a prime minister who could fight a Maoist insurgency and bring the opposition into the government for the first time in two years.
The five main parties, whose street protests led the king's handpicked premier Surya Bahadur Thapa to resign on May 7, held separate meetings early Monday and will later hold a joint session.
""They are going to discuss the king's statement and see if they can nominate a candidate,"" senior opposition leader Bharat Mohan Adhikhari said.
The king had infuriated the political establishment in 2002 by firing the elected government for ""incompetence."" He opened a dialogue with the opposition after Thapa's resignation, but without any breakthrough.
Former foreign minister C.P. Bastola, who supports the opposition, said the king likely imposed his deadline because of a visit to Kathmandu planned at the weekend by the new foreign minister of giant neighbour India, Natwar Singh.
""Officially Singh will be here on a religious pilgrimage but it's clear he will also be observing the political situation,"" said Bastola, who has also been Nepal's ambassador to New Delhi.
The palace statement said the candidate for prime minister should be a ""person with a clean image who can form an all-party government, establish peace and initiate a process for elections within the year.""
The king has accused elected leaders of failing to tackle the Maoist insurgency which seeks to overthrow the monarchy. More than 9,500 people have died in fighting since 1996 and the rebels control much of the countryside.
The opposition last year named as its consensus prime ministerial candidate Madhav Kumar Nepal, a communist who was the main opposition leader in the dissolved parliament.
But the rival Nepali Congress party had increasingly called for one of its own to become prime minister and Madhav Kumar Nepal said last week he was ready to renounce the premiership if there was no opposition consensus on him.
The two largest opposition parties are united against the king, but have sharp differences on how to move forward.
Nepal's Nepal Communist Party-United Marxist and Leninist wants new elections, while the Nepali Congress wants the restoration of parliament, where it held a majority.
kms/sct/br
Nepal-politics
Load-Date: June 1, 2004
End of Document"
"6333",2007264,"Title: Lack of clear vision prolonging political deadlock in Nepal _ PM.rtf; Date: December 10, 2007 Monday 1:15 AM EST; Text: Nepali Prime Minister Girija  Prasad Koirala said Monday the current political deadlock  continues as the political parties lack clear perspective and  commitment. 
    Speaking at a program organized by the National Human Rights  Commission in Kathmandu on the occasion of 59th Human Rights Day  on Monday, Koirala said that Constituent Assembly (CA) elections  should be the agenda of all the parties as the CA polls would  resolve all the existing problems.
    ""Negotiations are still continuing, but the problems persisted  due to lack of clear vision among the parties. The impasse could  be ended within a minute if the parties become clear in their  vision,"" he said.   
    Saying that the election was the only way out of the current  political stalemate, he proposed a national-level conference of  the major political parties to discuss the differences to go for  the elections. 
    Hinting at the Communist Party of Nepal (Maoist), the prime  minister said that they were not clear of what kind of federalism  and republic they wanted. 
    ""What kind of republic are we striving for? Whatever we demand  should be in the spirit of human rights and democracy,"" he added.
    The United Nations Secretary General's Special Representative  Ian Martin, the UN Resident Representative and Humanitarian  Coordinator in Nepal Matthew Kahane, among others, were present at the program. 
    The International Human Rights Day is being celebrated Monday  throughout the world to protest increasing violence, atrocities  and crime against humanity.  
Load-Date: December 12, 2007
End of Document"
"911",2003304,"Title: NOTABLE BOOKS.rtf; Date: December 7, 2003 Sunday; Text: Late Edition - Final 
This list has been selected from books reviewed since the Holiday Books issue of December 2002. It is meant to suggest some of the high points in this year's fiction and poetry, nonfiction, children's books, mysteries and science fiction. The books are arranged alphabetically under genre headings.The complete reviews of these books may be found at nytimes.com/books.
FICTION & POETRY
     ABANDON: A Romance. By Pico Iyer. (Knopf, $24.) A graceful novel whose hero, an English graduate student of Sufi mystical poetry who hopes to uncover that within himself which passeth show, heads first for California and later for Iran, where he and the woman he is traveling with improve their understanding of mystical poetry and of themselves. 
 ALL OVER CREATION. By Ruth Ozeki. (Viking, $24.95.) A sophisticated novel in which dread and hope coexist and the end of nature is envisioned through the impact of genetically modified crops on a potato-growing family and the representatives of pro- and antimodification factions who descend on their Idaho potato farm.
AMERICAN WOMAN. By Susan Choi. (HarperCollins, $24.95.) A fictional account of the intersection of the radical activist Wendy Yoshimura with the fugitive Patty Hearst, who appeared to have adopted the values and perspectives of the revolutionaries who kidnapped her in 1974. The revolutionary life, it turns out, is mainly squalor and dulled anxiety; time outwears everything, and rapidly too.
AND NOW YOU CAN GO. By Vendela Vida. (Knopf, $19.95.) A swift, spare first novel of self-discovery whose heroine is the victim of a terrifying crime (but no grave physical damage). She returns to everyday life through a number of low-pressure encounters whose significance is rendered without being raised to the false cosmic.
ANJA THE LIAR. By Thomas Moran. (Riverhead, $25.95.) Moran explores the moral climate of the post-World War II era through characters (Anja, a girl from Krakow who was once a Nazi informer; a German engineer; a murderous woman who ran a Chetnik unit) who, like their nations, have had experiences so extreme there is no prescription for recovery.
ANY HUMAN HEART. By William Boyd. (Knopf, $24.95.) A novel whose hero, a minor British writer and art dealer (and secret agent), becomes a sort of stoic Everyman for the 20th century, meeting almost everyone (Ian Fleming, Picasso, Hemingway, the Duke of Windsor, Virginia Woolf) and traveling to almost everywhere; he has many successes in life, each one closely attended by yet another fall.
BANGKOK 8. By John Burdett. (Knopf, $24.) A talky, entertaining novel set in Thailand about two decades after the Vietnam War, full of cops, crooks and prostitutes; its narrator, a Bangkok police detective and son of a respectable prostitute, solves a locked-door murder not through deduction but by meditation and a sensitivity to reincarnation.
BAY OF SOULS. By Robert Stone. (Houghton Mifflin, $25.) A highly concentrated (for this author), wholly unnerving novel whose hero, an unhappy professor of English specializing in literary ""vitalism,"" becomes desperately involved with an exotically attractive woman who thinks she has lost her soul and hopes to retrieve it in a voodoo rite.
BEST FRIENDS. By Thomas Berger. (Simon & Schuster, $24.) Contemporary life takes another hit in this, the 22nd novel by the author of ""Little Big Man""; its chief characters, in a variation of the eternal triangle, are two well-offmen (one much weller than the other) and one wife, who appears for a long time to be losing a game she is winning.
BLISS. By Ronit Matalon. (Metropolitan/Holt, $23.) A tense, often stormy novel involving two women in Israel; one, a fury on fire over Israel's treatment of the Palestinians and its own Arab citizens, destroys her family by her near-to-madness conduct; the other, who must go to France to join relatives in mourning, aimlessly waits out her grief.
THE BOOK AGAINST GOD. By James Wood. (Farrar, Straus & Giroux, $24.) Wood, a distinguished British critic interested in the expansive 19th-century novel about big things like literature and faith, has bitten the bullet and written a big-thing novel, his first, which has to do with literature and faith but is also, thank goodness, laden with wit, forceful images and English eccentrics.
THE BOOK OF SALT. By Monique Truong. (Houghton Mifflin, $24.) A lush, fascinating, expansive first novel about exile, concerning a gay Vietnamese cook who works for Gertrude Stein and Alice B. Toklas in Paris; he Frenchifies their apple pie while observing with an aching heart how much better adapted to expatriation they are than he is.
A BOX OF MATCHES. By Nicholson Baker. (Random House, $19.95.) Baker employs his specialty as a novelist, the exhibition of life where no life seems to be, to explore the consciousness of a man who rises early, lights a fire and sits around in a mindful state every morning till his matches are all spent.
THE BUG. By Ellen Ullman. ("
"1937",20043393,"Title: 11 security men, 18 guerrillas killed in western Nepal.rtf; Date: July 7, 2004, Wednesday; Text: At least 11 government security personnel and 18 anti-government guerrillas were killed in a gunbattle that began from Monday night till Tuesday afternoon in western Nepal, The Kathmandu Post newspaper reported Wednesday.
The security team was on patrol when the clash occurred at Kalimati Kalche village in Salyan district, some 500 km west of Kathmandu, the independent English daily quoted an officer of the Royal Nepal Army as saying.
As many as 10 security personnel were wounded during the crossfire, the officer said on condition of anonymity.
A large group of armed guerrillas ran at full tilt into a contingent of forces headed there from neighboring Salyan, Banke and Dang districts, he noted, adding that after a prolonged encounter, the guerrillas fled the area.
Some security men missing after the clash are believed to have been abducted by the guerrillas, he added.
Nearly 10,000 Nepalese people have lost their lives since the anti-government insurgency broke out in the Himalayan kingdom in early 1996.
Load-Date: July 8, 2004
End of Document"
"4267",20052081,"Title: Nepalese security forces blamed for 2 September riots.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: January 4, 2005, Tuesday
 Text of report by Nepalese radio Kantipur FM on 4 January
 Lack of coordination between the security forces and the government's irresponsibility have been cited as the main reasons that led to the 2 September riots in the capital and other parts of the country last year.
 Demonstrations to protest against the killing of 12 Nepalese workers by militants in Iraq had turned into a riot with people vandalising and setting fire to private and public property.
Kantipur FM, Kathmandu, in Nepali 1245 gmt 4 Jan 05
At a press conference in the capital today, the Civil Commission, which was formed by the National Unity Council to investigate into the riots, blamed the government for the riots in its report.
 In its report, the Civil Commission also blamed political parties opposition parties of instigating the spontaneous demonstrators to use the incident to incite them against the government as part of their own protests. The report also says looters and religious fundamental groups were behind the looting, vandalism and arson of religious sites and public and private property because they were the ones spearheading the demonstrations and riots.
 The riots, which followed the killing of the 12 Nepalese by militants in Iraq, caused damages worth 1.5bn rupees and the Civil Commission in its report has also made recommendations to the government to give compensation to those who suffered as a result of the riots.
Load-Date: January 4, 2005
End of Document"
"4135",2005858,"Title: Britain , India hold talks on royal takeover in Nepal.rtf; Date: May 5, 2005 Thursday; Text: A special British representative on Nepal met with India's foreign secretary to discuss the royal takeover by the Himalayan nation's monarch earlier this year, a British High Commission spokeswoman said Thursday.
British official Jeffrey James - accompanied by British ambassador to Nepal Keith Bloomfield - held discussions with India's Foreign Secretary Shyam Saran on Wednesday, spokeswoman Kitty Tawakley said.
She didn't give any details of the talks.
India, Britain and the United States, key allies of Nepal, have been putting pressure on King Gyanendra to restore democracy after his Feb. 1 seizure of power.
The three countries have welcomed the recent lifting of a state of emergency by the king, but urged him to reconcile with his political opponents and further ease restrictions he imposed.
Both India and Britain suspended military aid to Nepal after the takeover, but New Delhi recently showed a willingness to resume arms supplies. Analysts and international rights activists said the lifting of emergency measures by the king was a ploy to revive military aid.
The British Embassy in Katmandu said Thursday there was no change in Britain's decision to resume weapons sales, despite Gyanendra's recent moves that included the release of some adversaries jailed after his power grab.
British military supplies to the Royal Nepalese Army and two joint projects involving reforms to the police department and the prime minister's office remain on hold, said spokesman Mitra Pariyar.
Some 3,000 politicians, student leaders, journalists and rights activists were arrested to prevent any political mobilization against the monarchy after Gyanendra seized power. Hundreds of activists remain in detention, and the king still rules directly without an elected government or parliament.
Load-Date: May 6, 2005
End of Document"
"810",20032384,"Title: Nepal 's PM leaves for Malaysia to attend NAM conference.rtf; Date: February 22, 2003 Saturday; Text: Nepal's Prime Minister Lokendra Bahadur Chand left here Saturday to attend the Non-Aligned Movement (NAM) summit in Malaysia, state-run radio said.
Chand was seen off at the airport by a contingent of the Royal Nepal Army and other high-ranking government and military officials.
Prior to his departure, Chand told reporters that he would propound Nepal's foreign policy during the two-day conference starting Monday.
""I am going to put up Nepal's foreign policy and the role played by Nepal for the successful working of the NAM,"" Chand said.
""Nepal's foreign policy strictly adheres to the policy of non-alignment and I would reiterate our stance in the conference,"" he said.
The Nepalese official team comprises 17 members, among them Foreign Minister Narendra Bikram Shah, Nepal's ambassador to the UN Murari Raj Sharma, Foreign Secretary Madhu Raman Acharya and other senior officials of the foreign ministry.
A ministry source said that Nepal has prepared an agenda on the need to reform the UN, control terrorism in the world and expand the rights of the developing nations.
ss/kms/bp/mfc
NAM-Nepal
Load-Date: February 23, 2003
End of Document"
"216",20031517,"Title: 3 killed, 14 injured as mine explodes under bus in Nepal.rtf; Date: September 8, 2003 Monday 200309080141; Text: At least three people were killed and 14 others injured Sunday when a land mine exploded under a passenger bus on a highway in southeastern Nepal, police said Monday
The blast occurred around 6:30 p.m. in Mainapokhari village of the Dolakha district, about 100 kilometers southeast of Kathmandu, the police said.
They blamed the Maoist rebels for the blast since they usually target police, army and security forces.
The insurgents may have thought the passenger bus was carrying security forces when they laid the mine, they said.
Later, the rebels also blew up another passenger bus in the Dhading district, about 100 km west of the capital, the police said, adding that no one was killed or injured because the rebels had ordered the passengers to get off the bus.
Maoist rebels also murdered a reporter of the Nepalese national news agency Rastriya Samachar Samiti in the Sindupalchowk district of eastern Nepal on Sunday, the news agency reported.
Gyanendra Khadka was picked up from a local school while he attended a meeting with school teachers, the agency quoted the district's chief government official Rudra Nath Basyal as saying.
The rebels tied Khadka to a pole on the school's playground and killed him by slitting his throat with a sharp-edged weapon, the official added.
Government forces, meanwhile, waged fierce battles with insurgents in mountainous areas across the kingdom all day Sunday, the government said. The fighting left at least a dozen rebels and seven police and army soldiers dead.
Heavy fighting between government troops and rebels was going on overnight Sunday in the mountainous Rolpa district in midwestern Nepal and Solu at the foot of Mt. Everest.
The rebels have intensified their attacks on police and army positions after abandoning cease-fire and peace talks with the government last month.
The rebels took up arms against the government in 1996 to topple the monarchy and end multiparty rule in Nepal.
More than 8,000 people have been killed in the seven years of fighting between the government's security forces and the rebels.
Load-Date: September 8, 2003
End of Document"
"5867",20072297,"Title: UNHCR expresses concern over Maoist deaths, calls for action against the guilty.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: July 3, 2007 Tuesday
Text of unattributed report headlined ""UNHCR expresses concern over killing of Nepal Maoist workers"" published by Nepalese daily Kantipur on 3 July
Kathmandu, 2 July: The Kathmandu office of the United Nations High Commissioner for Refugees (UNHCR) has expressed deep concern over the killing of Maoist workers in the Terai [southern plains]. The UNHCR office has demanded that the culprit be brought to book. According to a statement issued by the office, eight Maoist workers were killed in Rautahat district [eastern Nepal] last month, including Ram Prabes Shah, who was killed on 1 July.
The Janatantrik Terai Mukti Morcha (JTMM) [political faction] has taken responsibility for the killings. The UN rights body has demanded a probe into the killing of 27 Maoist workers in Gaur [town in eastern Nepal], and into the violence during the Terai movement. It has called for action against the guilty.
Source: Kantipur, Kathmandu, in Nepali 3 July 07, p 1
Load-Date: July 3, 2007
End of Document"
"1315",20031003,"Title: Nepal security forces shoot dead five rebels in clash.rtf; Date: January 6, 2003, Monday; Text: Text of report by Nepalnews.com web site on 6 January
 Security forces shot dead five Maoist terrorists in a retaliatory attack in the far-western district of Achham Sunday 5 January , the Defence Ministry said.
Nepalnews.com web site, Kathmandu, in English 6 Jan 03The security force was suddenly attacked by the terrorists at Jayagadh in the vicinity of Achham District at 5 p.m. local time . The security forces suspect many more terrorists might have been killed in the encounter. The security forces de-fused bucket bombs found in the area. The security forces suffered no reverses in the encounter.
Load-Date: January 6, 2003
End of Document"
"6202",20072547,"Title: Police deny arrest of Shingar cinema bomb blast suspect.rtf; Date: December 25, 2007 Tuesday 12:12 PM  EST; Text: Ludhiana, Dec. 25 -- The Punjab Police today denied arrest of Babbar Khalsa International (BKI) activist Gurpreet Singh, the main suspect in the Shingar cinema bomb blast on October 14, which killed six migrant labourers and left 33 others injured.
Referring to reports in a section of the media, SSP R K Jaiswal claimed here today that these were just rumours.
Reports in the media claimed that Gurpreet was arrested by a special police team from near the Nepal border. He was also wanted in the three kg RDX seizure from his car near Mullanpur village on September 2.
The police was yet to establish a link between the cinema blast and the four BKI activists arrested last week in Phagwara. The four were part of a BKI module who were assigned the task of targeting certain VIPs including Sirsa-based Dera Sacha Sauda chief Gurmeet Ram Raheem Singh.
Published by HT Syndication with permission from UNI.
-554680
For any query with respect to this article or any other content requirement, please contact Editor at 
Load-Date: May 4, 2008
End of Document"
