"","doc_id_number","text"
"2687",20041636,"Title: Nepal press selection list for 12 Feb 04.rtf; Date: February 12, 2004, Thursday; Text: Rajdhani
 1. The Supreme Court has ordered the prime minister, political parties and student leaders for summons within seven days for a discussion in response to a petition filed at the court that the ongoing political agitation has violated the constitutional right to education. (p 1)
 2. South Korea hinted at removing the quota for Nepalese workers. (p 1)
 3. Visiting UN special envoy Samuel Tamrat advised the prime minister to hold dialogue with Maoists within one and a half months. (p 1)
Nepal press selection list compiled by BBC Monitoring, in English 12 Feb 04
4. The Health Ministry has decided to start a free anti-retroviral treatment for AIDS patients in Kathmandu. (p 1)
 5. In a commentary, Sudeep Pathak, Chairman of Nepal Human Rights Organization, argues the King's 8 February speech at a civic reception has opened the door for dialogue with political forces. (p 6)
 Kantipur
 1. Prime Minister Surya Bahadur Thapa criticized the five agitating parties for pursuing the sole agenda on Maoists. He also warned of curbing the agitation. (p 1)
 2. General Secretary of the Communist Party of Nepal (Unified Marxist-Leninist) Madhav Kumar Nepal said King Gyanendra has violated the 1990 agreement on constitutional monarchy. (p 3)
 Nepal Samacharpatra
 1. Three remote villages in Kailali District, far-west Nepal, are completely deserted because of clashes between security forces and Maoists. (p 1)
 2. The INSEC Informal Sector Service Centre, a non-governmental organization has asked the government to make public the whereabouts of Maoist leaders Matrika Prasad Yadav and Suresh Alemagar who have been extradited by India early this week. (p 1)
 3. Deposed former prime minister Sher Bahadur Deuba said pro-republics should be allowed to express themselves peacefully. (p 12)
 4. Maoists have broken the hands and legs of businessman Ram Bahadur Koiree in Rupendehi on charges of bombing an industry and defaming the rebels. (p 12)
 5. Maoists have started collecting taxes after declaring a de facto provincial government in Kanchanpur, far-west Nepal. (p 6)
 Spacetime
 1. American Ambassador to Nepal Michael E Malinowsky is optimistic that the Bhutanese refugee issue will be resolved through talks between Bhutan and Nepal. (p 1)
 2. Prime Minister Surya Bahdaur Thapa said elections will be held ""soon"" as per the wishes of the king. (p 1)
 3.The government has decided to send soldiers to Sudan for UN peacekeeping. (p 1)
 Gorkhapatra
 1. Measles claimed 32 lives in Bajura district, far-west Nepal. (p 1)
 The Rising Nepal
 1. Prime Minister Surya Bahadur Thapa called for an all-party government to defeat Maoists. (p 1)
 2. Security beefed up in view of strike. (p 1)
 The Kathmandu Post
 1. Leaders flay foreign investment in media. (p 1)
 2. According to a news item published in the Indian Express daily, India is ready to sell its first indigenously developed Advanced Light Helicopter to Nepal to take on the Maoists. (p 1)
 3. Editorial on India's recent pledge to help Nepal fight Maoists in light of the extradition of 59 Maoist activists. (p 4)
 4. South Asian News-Feature Service item: In an article ""Why Asia matters?"" Christina Rocca, US assistant secretary for South Asian Affairs, comments on Nepal's political situation. (p 5)
 The Himalayan Times
 1. Maoists have claimed responsibility for Hem Narayan Yadav's murder on charges of spying. Earlier, CPN-UML Communist Party of Nepal-Unified Marxist-Leninist and some Maoists had accused security forces of killing the former communist legislator. (p 1)
 2. A Romanian national held with swallowed heroin in Kathmandu yesterday. (p 1)
Load-Date: February 12, 2004
End of Document"
"7813",20117660,"Title: Pakistan _ Global conference to focus on water crisis.rtf; Date: November 18, 2011 Friday; Text: New Delhi, Nov. 18 -- With water predicted to become an arena of conflict, experts from around the world, including China, Pakistan, Britain and Bangladesh, will gather here later this week for a three-day conference that will aim at evolving trans-Asian mechanisms for managing water resources.
Scientists and experts from Australia, Bangladesh, Central Asia, China, Finland, France, India, Mekong Region, Myanmar, Nepal, Pakistan, Sweden and Britain will participate in the conference beginning Friday.
The conference named 'River Waters: Perspectives and Challenges for Asia' aims at establishing a transparent dialogue and cooperation amongst Asian states for managing water resources.
The conference has been organised by the Foundation for Non-violent Alternatives (FNVA), a think tank.
Asia is the world's driest continent where the availability of fresh water is not even half the global annual average of 6,380 cubic metres per inhabitant.
Experts predict that the water situation will only exacerbate, leading to serious implications for economic growth and inter-riparian relations.
Way back in 1995, Ismail Serageldin, then a senior vice president of World Bank, had prophesied: 'The next World War will be over water.'
Already, India is having water disputes with Pakistan and Bangladesh and has concerns over China's dam-building over the Brahmaputra river.
'To avoid conflicts it is imperative to initiate processes of putting in place modalities and mechanisms for trans-boundary governance of water resources,' said a concept note by the FNVA Published by HT Syndication with permission from Right Vision News. For any query with respect to this article or any other content requirement, please contact Editor at 
Load-Date: November 18, 2011
End of Document"
"4872",200616,"Title: Nepal - Germany talks to focus hydropower project.rtf; Date: November 21, 2006 Tuesday 11:00 PM EST; Text: A bilateral development  consultation between Nepal and Germany scheduled through Nov. 26- 30 will review the status of ongoing German-funded projects here  with a focus on the 70 megawatt Middle Marsyangdi hydropower  project, as local thehimalayantimes.com reported on Tuesday.
    ""This is a consultation meeting, which takes place once in  every two years, to review the ongoing projects and also identify  new areas for development cooperation,"" said an under secretary at the Foreign Aid Coordination Division at Nepal's Ministry of  Finance. He said the meeting would concentrate on the projects'  progress, and Middle Marsyangdi would be a central agenda. The  last meeting was held in 2004.
    According to a source at Middle Marsyangdi Project Office, the  concerned officials on Monday went to the Nepal Electricity  Authority to discuss the problems faced by the project. The  project is already three years behind schedule, and is expected to be completed only by the end of 2007. On the other hand, the total project cost has gone up from the estimated 13 billion rupees (one U.S. dollar is about 72 rupees) to over 26 billion rupees.
    The bilateral consultation will review other German funded  projects in the areas of health, local development, industry, and  science and technology. The German delegation, headed by Wolfgang  Kanera, the Head of the South Asia Division of the German Federal  Ministry for Development Cooperation and Assistance, is arriving  in Kathmandu on Nov. 26.
    According to Tanka Lal Shrestha, an official at the embassy of  the Federal Republic of Germany in Kathmandu, the meeting will  largely focus on ""monitoring and reviewing the ongoing projects""  and also identifying possibilities of new projects.
    Asked if there were any probability of Germany coming up with  development aid in any new field in the changed context of Nepal,  Shrestha said, ""The government of Nepal should identify its  priority for the Germany to think about any new projects."" So far, Germany has not pledged any separate financial assistance for the  peace process of Nepal.
    Nepal's Ministry of Finance had recently held a meeting with  donors seeking assistance of more than 5 billion rupees to be  spent for constructing seven designated cantonments for  disarmament and rehabilitation of the armed personnel of the  Communist Party of Nepal (formerly known as guerilla), for  rehabilitation of the internally displaced People, to strengthen  the police administration for enhancing internal security, and for holding the elections to the constituent assembly.  
Load-Date: November 21, 2006
End of Document"
"1078",20033281,"Title: No Headline In Original_6.rtf; Date: August 27, 2003 Wednesday; Text: WORLD at 1700 GMT:
New: US-SHUTTLE INVESTIGATION. Space agency official says NASA will follow recommendations
New: UN-LIBERIA. West African nations anxious over U.S. withdrawal from Liberia
New: FRANCE-HEAT WAVE. Government mulls abolishing national holiday to finance health care
New: UN-LIBERIA. West African nations anxious over U.S. withdrawal from Liberia
 
KOREAS-NUCLEAR: North Korean, U.S. envoys meet as six-way talks on North Korea's nuclear program begin
BEIJING - The United States and North Korea hold direct talks in a formal diplomatic setting for the first time in months, meeting for a half-hour on the sideline of a six-nation summit designed to resolve the standoff over Pyongyang's nuclear program. BC-AS-GEN--KOREAS-NUCLEAR. Has moved. By Audra Ang. AP Photos BEJ203.
INDIA STAMPEDE: At least 39 killed in stampede at religious festival
BOMBAY, India - At least 39 people are killed in a stampede at a Hindu religious festival, an official says, as more than a million Hindu devotees assemble for a religious bathing festival in the Godavari River. BC-AS-GEN--INDIA-STAMPEDE. Has moved. By Ramola Talwar Badam. AP Photos XAR101-103.
IRAQ-COALITION RESOLVE. Security eroding - but most coalition nations standing firm
VIENNA, Austria - They're talking tough - and standing firm. Nations that sent forces to help keep the peace in postwar Iraq have no immediate plans to draw down or pull out despite mounting casualties, eroding security and a growing wariness - especially among skittish citizens - of the potential for a quagmire. BC-EU-GEN--IRAQ-COALITION RESOLVE. Has moved. By William J. Kole.
FRANCE-HEAT WAVE. Government mulls abolishing national holiday to finance health care
PARIS - France, a country where leisure time is sancrosanct, mulls a radical idea for financing a health system following a deadly heat wave: making people work on a national holiday. The idea, floated by the government, immediately splits opinion and provokes debate over which holiday should go: Christmas, perhaps, or Veterans Day? BC-EU-GEN--FRANCE-HEAT WAVE. Lead expected by 1900 GMT. By John Leicester.
SPAIN-ARGENTINA: Witnesses testify in case of Argentine Dirty War officer
MADRID, Spain - National Court magistrate Baltasar Garzon hears testimony from three new witnesses in the case of Ricardo Miguel Cavallo, a former Argentine military officer jailed in Spain for crimes during Argentina's ""Dirty War"". BC-EU-GEN--SPAIN-ARGENTINA-DIRTY WAR. Has moved. By Mar Roman.
IRAQ: Aid group Oxfam withdraws from Iraq because of deteriorating security
BAGHDAD, Iraq - Two more U.S. troops are killed in combat and the international relief agency Oxfam says that it has pulled its foreign staff out of Iraq because of increasing threats to foreign workers. BC-ME-GEN--IRAQ. Has moved. By D'Arcy Doran. AP Photos XWS101, XRG103.
JERUSALEM - Yasser Arafat asks militant groups to halt attacks on Israelis, his first public attempt to restore calm following the collapse of the armed groups' unilateral truce last week. Israel dismisses Arafat's appeal as empty rhetoric and says it will keep hunting terror suspects. BC-ME-GEN--ISRAEL-PALESTINIANS. Lead expected by 1800 GMT. By Stephen Graham.
ALSO:
-BC-ME-GEN--PALESTINIANS-ARAFAT'S IMAGE. GAZA CITY, Gaza Strip - Hundreds of photos of Yasser Arafat go on display in the garden of the Palestinian parliament building. Recordings of his favorite phrases drone from speakers. Organizers say they want to pump up his image at time when his grip on power is challenged. Has moved. By Ibrahim Barzak. AP Photos GAZ101-103.
US-SHUTTLE INVESTIGATION. Space agency administrator says NASA will follow recommendations
WASHINGTON - Space agency administrator Sean O'Keefe says NASA will, without reservation, follow the recommendations of the Columbia Accident Investigation Board, including a major renovation of NASA's culture. BC-NA-GEN--US-SHUTTLE INVESTIGATION. Has moved. By Paul Recer. AP Photos WX101-104.
US-MARS PICTURES. Hubble images of Mars released; astronomers jubilant
BALTIMORE - Astronomers react with jubilation at new pictures of Mars taken by the Hubble Space Telescope, saying the planet's close pass to Earth enabled the Hubble to capture ""quite spectacular"" images. BC-NA-SCI--US-MARS PICTURES. Has moved. By Alex Dominguez. AP Photos NY108.
ALSO:
- BC-AS-GEN--SOUTHERN HEMISPHERE-MARS. SYDNEY, Australia: People in the southern hemisphere enjoy closest view of Mars. Has moved.
US-TEN COMMANDMENTS. Crew removes Ten Commandments monument from Alabama court rotunda
MONTGOMERY, Alabama - A moving crew rolls a massive Ten Commandments monument out of the rotunda of the Alabama Judicial Building to comply with a federal court order. Anguished protesters pray at the building's steps. BC-NA-GEN--US-TEN COMMANDMENTS. Has moved. By Kyle Wingfield. AP Photos ALDM604-607.
UN-LIBERIA. West African nations anxious over U.S. withdrawal from Liberia
UNITED NATIONS - West African nations express ""consid"
"1587",20041839,"Title: Nepalese Maoists shot dead mayor.rtf; Date: July 12, 2004, Monday; Text: Text of report by Nepal Radio Sagarmatha FM 102.4 on 12 July
 Maoists have shot dead the Mayor of Dhangadhi Municipality farwestern Nepal , Dhan Bahadur Bam at 1430 0845 GMT in the afternoon today 12 July . He was shot at when coming out of the municipality office.
Radio Sagarmatha FM 102.4, Kathmandu, in Nepali 1100 gmt 12 Jul 04
Eyewitnesses said two unidentified persons stopped Mayor Bam's vehicle saying they have something to ask and fired five shots. Bam, 55, was seriously injured and died on this way to the Seti Zonal Hospital.
 Seti Zonal Hospital sources said Mayor Bam was shot in the chest and neck. Our correspondent Ravi Dhami in Mahendranagar said Bam's driver Kashi Ram Aryal was injured with bullet wound to his arm. He is receiving treatment at the Seti Zonal Hospital. Maoists had earlier captured Bam's house and land in Bela, Dhangadhi and he was living in a rented room in Hasanpur.
Load-Date: July 12, 2004
End of Document"
"541",20032302,"Title: Nepal calls for militant-free border with India.rtf; Date: December 21, 2003 Sunday; Text: Nepal and India should step up efforts to ensure their 1,400-kilometer (870-mile) border is not used by militants, including the kingdom's Maoist rebels, Nepal's finance minister said Sunday.
""Both Nepal and India have to make sure that the open border between the two countries is not used by undesirable elements to create violence or instability,"" Nepalese Finance Minister Prakash Chandra Lohani told a seminar here.
The kingdom ""has made it a policy to make sure that Nepal is not used as a place of activities harmful to India's security,"" said Lohani, who is acting premier while Prime Minister Surya Bahadur Thapa visits the Maldives.
Nepal's main opposition leader Madhav Kumar Nepal said in November that he had crossed into India for a clandestine meeting with top leaders of the Maoists, who are fighting to overthrow the monarchy.
India in turn has charged that Islamic militants have conducted operations from the Hindu kingdom. An Indian Airlines flight from Kathmandu to New Delhi was hijacked in December 1999 to Taliban-ruled Afghanistan.
kms/ss/sct/br
Nepal-Maoist-India
Load-Date: December 22, 2003
End of Document"
"5043",20061078,"Title: Three SIMI activists held for 11_7 blasts.rtf; Date: September 7, 2006 Thursday 11:21 AM  EST; Text: MUMBAI, Sep 7 -- THREE MORE members of the banned Students Islamic Movement of India (SIMI) were arrested by the Mumbai Crime Branch on Tuesday in connection with the 11/7 blasts.
  In fact, the email claim that Lashkar-e-Qahar, a lesser-known terror outfit, was behind the blasts had been sent one of the three.
  Resident of Malegaon, 19-year-old Shariq Ahmed Khan had gone to Bhopal especially for this purpose. The email -- that claimed the outfit had sent 16 bombers and one had died in the Mahim blast -- had been sent to a news channel from a cyber cafe in Bhopal.
  Khan was produced in a metropolitan court on Wednesday after being brought from Bhopal on a transfer warrant. He has been remanded to Crime Branch custody till September 19. Besides Khan, two other SIMI members were arrested -- 38-year-old Shabbir Ahmed Mushiullah from Malegaon and 29year-old Nafees Ahmed Ansari from Govandi.
  The two had allegedly visited Pakistan twice since 2003 and have been actively involved in SIMI activities. A raid at their residence, Crime Branch sources say, led to the discovery of ""objectionable and inflammatory"" Islamic literature and pamphlets.
  According to the police, the duo used the porous Indo-Nepal border to reach Pakistan.
  Police say the two men had been ""indoctrinated"" by Malegaon's SIMI chief Munawwar Ahmed Amin after the Gujarat riots. They were allegedly persuaded to avenge the ""atrocities committed during the riots"".
  The Hindustan Times is provided through HT Syndication, New Delhi.
For any query with respect to this article or any other content requirement, please contact Editor at 
Load-Date: September 9, 2006
End of Document"
"642",20032476,"Title: Industrialists and diplomats ask Nepal 's Maoists to halt extortions.rtf; Date: July 21, 2003 Monday; Text: Nepal's industrialists, commerce chiefs and diplomats Monday urged Maoist rebels to put an immediate halt to their ongoing practices of extortion.
The Industrial Security Group, comprising the Chambers of Commerce and Industry and representatives of the embassies of France, Germany, India, Britain and the United States, made the call in a press release here.
""The Chambers of Commerce and Industry and their international partners, in the interest of the welfare of Nepal's people and the sanctity of the rule of law in the kingdom of Nepal, call upon the Maoist party to immediately end the criminal exactions,"" the statement said.
It described extortion as a ""hidden crime which exploits the fear of its victims.""
""Throughout the period of Maoist insurgency in Nepal, businesses have complained of extortion demands by the Nepal Communist Party-Maoist (NCP-M) representatives.""
The Maoist rebels have fought a seven-year people's war for a communist republic in Nepal, but with the government jointly declared a ceasefire in January, halting the insurgency that has claimed more than 7,800 lives since 1996.
The two sides have held two sessions of official talks but the last was more than two months ago and no date has been fixed for a third round of peace dialogue.
""The ceasefire between the government and the militants in January and the adoption of Code of Conduct in March should have led to the end of extortion but, sadly, this has not been the case,"" the press statement said.
""Reports of extortion by members of the CPN-M have increased substantially during the ceasefire in the number of incidents, geographical extent and amounts of money demanded,"" it said.
kms/ss/bp/rmj
Nepal-Maoist-extortion
Load-Date: July 22, 2003
End of Document"
"2884",20043493,"Title: Two soldiers killed, eight injured in western Nepal landmine blast.rtf; Date: September 5, 2004 Sunday 6:28 AM GMT; Text: At least two soldiers were killed and eight injured when their patrol vehicle triggered  a landmine in western Nepal on Sunday, police said.
The incident occurred at Talghare village in Tanahu district, a police spokesman said.
Two of the eight injured soldiers were in critical condition, he said, adding that the rebels had planted the landmine specially to trap the soldiers.
The rebels have been fighting for a communist republic in Nepal since 1996 and the uprising has so far claimed around 10,000 lives.
ss/kms/bpz/sm 
Load-Date: September 6, 2004
End of Document"
"1778",2004622,"Title: Nepal Maoists block district headquarters, recruit militants in villages.rtf; Date: March 9, 2004, Tuesday; Text: Excerpt from report by Nepalese daily newspaper Rajdhani on 9 March
 Baglung district in west Nepal , 8 March: The rebellious Communist Party of Nepal (Maoist), by announcing an indefinite blockade of Baglung Bazaar, the district headquarters of Baglung District, has started recruitment for its People's Liberation Army in the villages.
 The recruitment drive is being intensified in seven village development committees situated in the south of the district, a local resident said.
Rajdhani, Kathmandu, in Nepali 9 Mar 04The Maoists, who had announced a month-long military campaign, while alleging that the American army has entered Nepal, said that recruitment in the people's army had been opened to fight against the American army. The Maoists have issued an order making it compulsory for all persons who have crossed 18 years of age to take basic military training, informed a teacher of higher secondary school in Kusmishera in Baglung District and who had arrived in the district headquarters.  passage omitted: The Maoists have pasted posters in offices of the village development committees, local bazaar, schools and ward offices informing the local people of recruitment in the people's army
Load-Date: March 9, 2004
End of Document"
"4144",20051508,"Title: Nepali Congress calls for renewed commitment from Maoists.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: December 10, 2005 Saturday
Text of report by Nepalese Kantipuronline.com website on 10 December
The Nepali Congress [NC] has expressed disappointment with Maoists for thwarting its People's Awareness Campaign in Baitadi on Thursday [8 December] and has demanded fresh commitment from the rebels. 
In a statement issued on Friday, party Spokesperson Krishna Sitaula said the Maoist act of disturbing NC's mass meeting in Baitadi goes against the word and spirit of the 12-point understanding signed between the seven-party alliance and Maoists. 
""Such incidents help strengthen autocratic forces,"" Sitaula said in the statement, adding: ""The commitments expressed in the understanding should come into practice."" Sitaula also said the party has been monitoring and supervising implementation of the understanding, and wants Maoists to issue fresh commitment not to repeat such acts.  ""We urge the CPN (Maoist) to circulate necessary directives to all its lower units and help consolidate cooperation among the people's forces,"" the NC statement added.
Maoist cadres at Melauli village in Baitadi, had on Thursday, forced NC leaders Binay Dhoj Chand, Sunil Bhandari, District unit chief Narendra Bista and other cadres to return without holding the party's function. The rebels had also manhandled NC leaders and taken a district-level leader in their control for hours. The dispute took place as NC leaders refused to hold a joint meeting with rebels in the village.
Source: Kantipuronline.com website, Kathmandu, in English 10 Dec 05
Load-Date: December 10, 2005
End of Document"
"2861",2004868,"Title: Nepal creates fund for insurance against Maoist attacks.rtf; Date: March 20, 2004, Saturday; Text: Excerpt from report by Nepalese newspaper The Rising Nepal on 20 March
 Kathmandu, 19 March: As decided by His Majesty's Government, an emergency insurance fund with 100m rupees as the preliminary amount has been instituted. The government provided 50m rupees and the insurance companies made available the remaining 50m rupees for the fund, it is stated in a release issued today by the Insurance Committee.
 According to the communique, in the case of insurance on terrorism, there is a provision that the premium of the insurance will also be included in the fund.  passage omitted
The Rising Nepal, Kathmandu, in English 20 Mar 04
Load-Date: March 20, 2004
End of Document"
"4956",2006774,"Title: NLFT ULTRAS ABDUCT 6 TRIBAL VILLAGERS.rtf; Date: September 5, 2006 Tuesday 1:51 AM  EST; Text: AGARTALA, Sept 5 -- Six tribal villagers were kidnapped yesterday by outlawed National Liberation Front of Tripura (NLFT-BM) from South Gokulnagar in West Tripura district.
  This is a major militancy- related incident after the last month's militant strike near Amabassa in Dhalai district in which three security personnel were killed in an ambush. 
  The incident has triggered panic among the people.
  Police said a group of heavily armed insurgents stormed South Gokulnagar village, about 13 km south east from Teliamura police station on Monday midnight and abducted 16 tribal villagers at gun- point. 
  Later, 10 of them were released while six were held hostage, police said.  
  The insurgents passed a message with the released persons to the hostages' family to pay ransom for their safe return. 
  ""The NLFT-BM ultras had earlier demanded huge subscriptions from the tribal villagers. As the villagers failed to pay the money, the NLFT ultras attacked them. The six hostages are believed to have been taken to Baramura Hill range"", said Nepal Das, SP (Operation).
  Police said combined forces launched a massive combing operation to apprehend the fleeing ultras.
  Additional companies of Tripura State Rifles (TSR) have been rushed to Teliamura to intensify the combing operation.  
  ""The combing operations are being conducted cautiously as the militants are fleeing with hostages. Any wrong step can put their life at risk"", he said.
  Senior police officials rushed to the spot and were monitoring the combing operation launched by the combined forces.
  The international border with Bangladesh has been sealed to prevent the ultras from crossing over to Bangladesh, said a BSF official.
  Published by HT Syndication with permission from the Assam Tribune.
  -324245 
For any query with respect to this article or any other content requirement, please contact Editor at 
Load-Date: September 7, 2006
End of Document"
"2526",20041155,"Title: Nepalese private airline operators on strike.rtf; Date: February 23, 2004, Monday; Text: Excerpt from report by Yumash Sherpa, published by Nepalese daily newspaper Rajdhani on 23 February
 Kathmandu, 22 February: The umbrella organization of private airline companies, Airline Operators' Association, Nepal AOAN has announced the closure of all domestic flights from Monday 23 February in protest of the decision to permit a contractor company to operate the ramp bus service at the Kathmandu airport. There are 17 private sector aircraft operating under the AOAN.
Rajdhani, Kathmandu, in Nepali 23 Feb 04This is the first time all the private airline companies have closed their service.  passage omitted: AOAN says the Civil Aviation Authority of Nepal breached the International Civil Aviation Act while awarding contract to a contractor company to operate the ramp bus service.
 An agreement had been reached between AOAN and the Civil Aviation Authority of Nepal CAAN two and half months ago when the authority decided it will not allow contractors to operate the ramp bus service. But the ramp bus dispute re-emerged when CAAN on Sunday 22 February returned to its previous stance to let contractor to run the service .  passage omitted
 CAAN has decided not to allow operation of ramp buses manufactured before the year AD 2000. AOAN claims that the decision is against the international civil aviation provisions.  passage omitted
 Note: Each airline company will have to bear a loss of three million rupees US $40,622 on average for grounding its aircraft.
Load-Date: February 23, 2004
End of Document"
"5504",20061663,"Title: More than 200 dead as South Asia gripped by icy weather.rtf; Date: January 10, 2006 Tuesday 7:43 AM GMT; Text: South Asia was Tuesday in the grip of the iciest weather in decades, with at least 204 people killed and doctors fearing for the lives of survivors of October's massive earthquake in Kashmir.
With the weather office warning there will be no respite before the end of the week, police in New Delhi overnight rounded up homeless people and took them to special shelters, an official said.
More deaths, meanwhile, were reported from India's northern Uttar Pradesh state, bringing the toll in the state to 124 and the countrywide toll to 160, according to a tally based on figures released by police and officials.
In Pakistan, major cities as well the country's earthquake-battered areas have been gripped by one of the most severe cold snaps of the last 30 years, meteorological officials said.
More than 30 people are reported to have died from cold-related diseases in the northern Himalayan regions outside the quake zone during the past week, UN and health officials said.
At least 14 people in Nepal have died since the cold weather swept in at the weekend, state radio said.
Temperatures in Pakistan's mountain town of Skardu plummeted to minus 13 Celsius (8.6 Fahrenheit) overnight, Muhammad Saeed, deputy director of Pakistan's Meteorological department told AFP.
Across the country temperatures are three or four degrees lower than average, he added. Last week the eastern city of Lahore had its coldest day in 39 years when the mercury hit minus two degrees Celsius.
Primary schools in north India, meanwhile, have been ordered closed while officials in New Delhi, where the temperatures dipped to a 70-year low of 0.2 degrees Celsius (32.36 Fahrenheit) on Sunday, have warned the elderly and young children to stay indoors.
Srinagar, capital of Indian Kashmir, recorded minus three degrees Celsius (26.6 degrees Fahrenheit) Tuesday, while the northern Sikh pilgrimage city of Amritsar recorded zero degrees Celsius (32 degrees Fahrenheit).
A doctor in Uri, one of the towns in Indian Kashmir worst affected by a devastating earthquake three months ago, warned that survivors living in makeshift shelters are showing signs of hypothermia and frostbite.
""We have started receiving people with frost bite, pneumonia and other cold-related diseases,"" said Bashir Chalko, who feared the situation would get worse the longer the cold conditions continue.
Earthquake-hit areas in Pakistani-administered Kashmir and North West Frontier Province, meanwhile, are likely to receive more snowfall between January 14 and 19, weather official Saeed said.
Blizzards and heavy rain over the New Year collapsed or flooded hundreds of survivors' tents in the devastated region.
""It is still very cold here in my tent, but when I think about those in mountain villages who have snow all around their tents I wonder how they are surviving,"" said Akram Shah, a labourer in Muzaffarabad, the capital of Pakistani Kashmir.
The October 8 earthquake killed nearly 74,000 people, severely injured about the same number and left around 3.5 million people homeless just weeks before the start of the bitter Himalayan winter.
The 7.6-magnitude quake killed at least another 1,300 people in Indian Kashmir and left more than 150,000 homeless.
The World Health Organisation said last week that up to 19 people in the quake zone had died of pneumonia over the past six weeks but that this was a normal mortality rate for the time of year.
Even tropical Bangladesh has not escaped the cold, with temperatures falling as low as 8.1 degrees centigrade (46.58 Fahrenheit) in parts of the normally-sweltering country.
A thick blanket of fog enveloped parts of the country Tuesday, disrupting travel plans of millions of Bangladeshis on the move ahead of the Eid al-Adha festival, officials said.
bur-bpz/pch
Load-Date: January 11, 2006
End of Document"
"834",2003161,"Title: Body representing Nepal Maoists' victims welcomes _unified command_ concept.rtf; Date: November 17, 2003, Monday; Text: Excerpt from report by Nepalese newspaper The Rising Nepal on 17 November, sourced to RSS news agency
 The association of victims of Maoists in Nepal has welcomed the concept of a unified command put forth by the government to deal with the murderous, violent and terrorist activities of the Maoists. At a press conference held here Kathmandu today 16 November , the association stated that the Maoists have announced recently that they would not take action against activists of political parties and unarmed security personnel nor destroy physical infrastructure, but they have already killed 28 unarmed and innocent people and continue to damage infrastructure.
The Rising Nepal, Kathmandu, in English 17 Nov 03 p8Therefore, they were not to be trusted.  passage omitted
 It has also called upon the political parties not to make the historic blunder of involving the Maoists in their agitation unless and until they lay down their arms and publicly apologize for the mistakes they have committed hitherto.
 Welcoming the recent government decision to provide loans of up to 100,000 rupees to Maoist- affected individuals who wish to work abroad, president of the association Ganesh Chiluwal suggested that this credit facility should be disbursed without discrimination and the involvement of the association also insured in this regard.
 As per information given on the occasion, 9,000 Nepalese have died untimely deaths in the insurgency , 20,000 have become disabled and incapacitated and more than 200,000 have been internally displaced.
Load-Date: November 17, 2003
End of Document"
"1777",20042170,"Title: Ten leaders of Nepal protests charged with public offences.rtf; Date: April 13, 2004, Tuesday; Text: Text of report by Nepalese daily newspaper Rajdhani on 13 April
 Kathmandu, 12 April: Ten agitators involved in protest rallies against regression and declaration of riot affected area, on Monday 12 April were charged with public offences.
 General Secretary of People's Front Nepal Nawaraj Subedi said the government has issued warrants against ten leaders including Lila Mani Pokhrel, Hari Acharya and Pari Thapa, who had been under close scrutiny by the government during demonstrations yesterday 12 April .
Rajdhani, Kathmandu, in Nepali 13 Apr 04, p 7He told Rajdhani: ""The government, with its defeated mentality, is trying to slap public offence crimes on leaders who are leading political protests."" He said his party would fight both legal and politically against the government move and added that the people will emerge victorious.
 Meanwhile, activists of the five political parties have continued their protests and vandalism of public property on Monday 12 April as part of their capital centred demonstrations in violation of the government ban on demonstrations.
Load-Date: April 13, 2004
End of Document"
