"","doc_id_number","text"
"2679",20043548,"Title: Men using brothels new targets in Asian anti-trafficking drive.rtf; Date: June 28, 2004 Monday; Text: Captive girls in brothels around Asia make a mockery of government pledges to curb sex slavery, so activists have a new target -- the men who use them.
""How would you feel if someone did this to your daughter?"" asks one of the posters that will soon greet Singaporean men arriving on Indonesia's Batam island, notorious for weekend sex jaunts.
Delegates from Southeast Asian nations declared at a conference in Indonesia in March that all countries should deal with the underlying demand which fuels the flesh trade.
""The approach should be aimed at bringing about behaviour change in men and adolescent males,"" a conference statement said.
A total of 10 Asian nations were accused in a US State Department report this month of either not doing enough to stop girls being tricked, sold or kidnapped into sex slavery, or of doing nothing at all.
Malaysia is not among them, but the plight of a desperate girl on an 18th floor window ledge in Kuala Lumpur this year illustrated that even a country the United States describes as ""making significant efforts"" to combat trafficking still has a problem.
Behind her, police found when they broke into an apartment padlocked from the outside, were 15 women from Indonesia, Thailand and Vietnam who were being held as sex slaves for the use of paying clients.
Several Asian countries condemned in the US report for lack of action against human trafficking protested that they had been unfairly singled out.
North Korea, which along with Myanmar and Bangladesh is ranked in the lowest Tier Three, called the report ""sheer fabrication"".
Myanmar's military regime blamed US sanctions, saying they ""undermine our economy, taking away resources that could be used to fight human trafficking effectively"".
The Philippines, on the Tier Two Watchlist of countries deemed in danger of being downgraded -- along with Japan, India, Laos, Pakistan, Thailand and Vietnam -- complained the report was ""unfair"".
But Japan was contrite, saying it would try to do better and announced plans to submit a bill to parliament next year on punishment for human traffickers, who are currently dealt with only under immigration or anti-prostitution laws.
Japan's sex industry, hosted by at least 40,000 women, mainly from the Philippines, Thailand, Colombia, Eastern Europe and China, is widely acknowledged as worth 85 billion dollars a year.
Many men who use Asian brothels believe that it is simply a commercial transaction with benefits on both sides, activists say.
""Some men think they are doing a good deed by paying for sex in Batam, that the girls will starve in their villages,"" said Saleemah Ismail, manager of the Batam project run by the Singapore chapter of the United Nations Development Fund for Women.
But up to 40 percent of the estimated 19,000 sex workers in Batam are under 18, Saleemah told the Singapore Straits Times, announcing that the poster campaign would begin on July 1.
Like girls in brothels around the region, many are tricked with fake job offers into leaving their villages or home countries, but find themselves sold as prostitutes and unable to escape.
The US government estimates that up to 800,000 men, women and children are trafficked across international borders each year, more than half of them for sexual exploitation, and that the multi-billion-dollar trade ranks among the fastest growing transnational crimes.
The huge profits attract crime syndicates, as in Japan where the ""yakuza"" are often involved, and the rich and powerful bosses are rarely prosecuted.
Instead, in some countries, it is the victims themselves who are punished.
In Malaysia ""they're treated like criminals,"" said Ivy Josiah, executive director of the Women's Aid Organisation.
The girls, who often lack proper identification and travel documents when freed in police raids, end up in detention camps before being deported while ""the system protects the pimps and the syndicates,"" she said.
Josiah added, however, that ""there is renewed fervour among Malaysian authorities in nabbing the bigger fish"".
Several Asian governments have indicated recently that they plan more strenuous efforts against trafficking, but activists say action often does not match the words, or is too weak to be effective against the growing tide of profit-driven exploitation.
In Cambodia those behind the trade are alleged to include well-connected businesspeople, members of the armed forces, gangsters and government officials.
""Most people being prosecuted are small-time operators further down the ladder while the real leaders never get caught,"" said Cambodian women's Crisis Centre chairwoman Oung Chan Thol.
Legislation that would give officials more power to arrest and prosecute ringleaders is now being considered, and the government last month launched a billboard campaign aimed at informing victims about how they can escape brothels and receive help.
For girls who are not allowed out of the brothels and see only their captors and clients th"
"2338",20041433,"Title: Nepal press selection list for 21 Dec 04.rtf; Date: December 21, 2004, Tuesday; Text: NEPAL SAMACHARPATRA
 1. King Gyanendra gave audiences to four political leaders three days ahead of his visit to India. (p 1) will process
 2.
Nepal press selection list compiled by BBC Monitoring, in English 21 Dec 04Maoists have announced that an autonomous Kirat ethnic community People's government had been formed in east Nepal. (p 2) will process
 RAJDHANI
 1. Maoists have sent a letter to security forces in mid-west Nepal, saying that they would attack the security camp soon. (p 10) will process
 GORKHAPATRA
 1. The central committee meeting of the ruling Nepali Congress (Democratic) will be held on 26 December. (p 1)
 KANTIPUR
 1. Frequent strikes by Nepalese workers have put them on a black list of Malaysian employers. (p 1) will process
 THE KATHMANDU POST
1. Villagers returning to the homes they had fled in the third week of November due to Maoists excesses are facing severe food shortage. (p 1)  
 THE RISING NEPAL
1.Prime Minister Sher Bahahdur Deuba has said that the absence of responsible behaviour from the Maoists has unleashed uncertainty in the country and urged all collectively apply pressure on them to bring them to the negotiating table. (p 1) see  
 2. The government has put in extra efforts to materialize the plan for eliminating all forms of child labour within 10 years in the face of escalating insurgency, abduction, displacement and recruitment of children in Maoist militia. (p 1) see web site
 THE HIMALAYAN TIMES
1. The irony is that Nepal manufactures intra-ocular lenses and also exports these to 20 other countries, yet 400,000 Nepalis in remote areas of at least 28 districts remain deprived of eye-care. (p 1)  
Load-Date: December 21, 2004
End of Document"
"857",200356,"Title: Minority of refugees in Nepal camp classified _genuine Bhutanese _.rtf; Date: June 19, 2003, Thursday; Text: Excerpt from report by Leela Baral, carried by Nepalese newspaper Kathmandu Post via Nepalnews.com web site on 19 June
 Birtamod, Jhapa: The long-awaited verification report of the Bhutanese refugees living in Khudunabari camp was made public here today inside the camp amidst tight security. The verification report has recognized only 2.4 per cent refugees as genuine Bhutanese.
 Likewise, 70.55 per of them have been identified as the ones who left Bhutan willingly; 24.2 per cent as non-Bhutanese; and the rest 2.85 per cent as the Bhutanese with criminal backgrounds.
Kathmandu Post via Nepalnews.com web site in English 19 Jun 03
Of the total 12,183 refugees verified one-and-half-years ago, only 293 people of 74 families (2.4 per cent) have been categorized as genuine Bhutanese, while the largest number of Bhutanese - 8,595 people of the 2,182 families (70.55 per cent) - have been categorized as the ones who left their country willingly.
 The report said that 2,948 of 817 families (24.2 per cent) belong to the non-Bhutanese category and 347 people of 85 families (2.85 per cent) belong to the third category or people having criminal backgrounds.
 Following the publication of the report, the refugees expressed strong discontent over the fact that majority of them have been lumped into the second category.  passage omitted
 Officials of Nepal-Bhutan Joint Verification Team (JVT) had finalized the categorization process of the refugees in Thimpu before the 14th round of Joint Ministerial Committee meeting (JMC) concluded in Kathmandu.
 In 1993, Nepal and Bhutan had, in principle, agreed to categorize the Bhutanese into four categories: genuine Bhutanese, Bhutanese who left the country willingly, Bhutanese with criminal background and non-Bhutanese. The 14th round meeting of the JMC had approved the categorization of verified refugees. Earlier, the JVT had also verified 88 refugees left out during the verification about one-and-half-year ago.
 Sector secretaries of the camp had read out the result of the long-awaited report amidst a huge gathering of the refugees. A large number of army and police personnel were put on high alert outside the camp since early morning, anticipating violence after the publication of the report.
Load-Date: June 19, 2003
End of Document"
"2292",2004342,"Title: Nepal sources says weapons purchased from India _faulty_.rtf; Date: July 19, 2004, Monday; Text: Excerpt from report by Khim Ghale, published by Nepalese newspaper Kantipur on 19 July
 Kathmandu, 18 July: The INSAS Indian National Small Arms System rifles purchased from India on a partial grant basis have appeared faulty while being used. A security as received says the weapons imported in large quantities have not performed as expected.
 When Prime Minister Sher Bahadur Deuba was in office the last time, weapons were imported from Belgium and the United States.  passage omitted: names of weapons But after pressure from India it was decided that the INSAS rifles would be bought from India. According to the source, its performance has not been up to expectation.
Kantipur, Kathmandu, in Nepali 19 Jul 04
According to the source 15,000 INSAS rifles have been imported so far on the partial grant basis. Preparations are under way for the import of a further 10,000 rifles. The source claims, the agreement reached around mid May 2004 with India was also for the import of the INSAS rifles. India banned the flight of the aircraft carrying the Belgian weapons over its airspace to put pressure on Nepal and the aircraft remained in Kazakastan for three days. Later the Indians agreed to let the aircraft use its airspace after special requests were made.
 According to the source, soon after the purchase of weapons from Belgium and the United States, the then Indian Defence Minister George Fernandes telephoned the then Prime Minister Sher Bahadur Deuba and expressed dissatisfaction at the purchases and said the Indian INSAS rifles were modern, reliable and cheaper.
 The source says the Indian INSAS rifles were imported only because of pressure from India. There has been no official agreement with India on this. These weapons have been included in the Indian defence aid package. A security official said, ""we don't have to ask for the INSAS weapons, they include it in the security package"". He said it was not easy to tell India, we do not want the INSAS rifles, because it is supplying us many kinds of aid including helicopters.
 But another high ranking military officer said, the INSAS rifles have their own importance when the Americans were not supplying enough of the M16 A2 rifles. He said, ""although it could not be compared with the M16, it was much better than the old SLRs. The source claims, the INSAS weapons which failed in the early tests have not been in full use in the Indian military itself"".
 passage omitted: names of different INSAS rifles
 Although it was said these rifles would replace other weapons as part of the modernization of the Indian military, it has been stopped because of faults seen during tests.  passage omitted: technical details of the INSAS weapons
Load-Date: July 19, 2004
End of Document"
"4122",2005538,"Title: VIGILANCE, PATROLLING ON INDO- NEPAL BORDER STEPPED UP.rtf; Date: April 27, 2005 Wednesday 10:42 AM  EST; Text: NEW DELHI, India, April 27 -- The Government of India's Ministry of Home Affairs issued the following press release:
  According to reports available with the Government, there has been an increase in the number of Nepalese coming into India after imposition of emergency in Nepal. 
However, most of these persons have returned to Nepal. Although the Government has no reports of setting up of bases by Nepalese Maoists, vigilance and patrolling on the Indo-Nepal border has been stepped up. Sashastra Seema Bal has been deployed as the border guarding force on this border. The States having border with Nepal are also being provided assistance under Modernisation of Police Force Scheme for augmenting their policing infrastructure. 
  This information was given by the Minister of State for Home, Shri S. Regupathy in written reply to a question in the Rajya Sabha today. 
  In reply to another question, the Minister said that there have been cases of Maoists violence in which Indians were killed or injured. Two Indians lost their lives in two separate incidents. The government has taken up the matter with His Majesty's Government of Nepal requesting it to ensure safety of Indian nationals in Nepal and provide compensation for those killed in the Maoist violence.
  Edited Press Release are provided through HT Syndication, New Delhi.
For any query with respect to this article or any other content requirement, please contact Editor at 
Load-Date: April 28, 2005
End of Document"
"7277",20092472,"Title: Nepal Maoist offshoot forms own force.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: October 26, 2009 Monday
Text of report by privately-owned Nepalese newspaper The Himalayan Times website on 26 October
Damak [southeastern Nepal]: Matrika Yadav-led CPN-Maoist said it deployed its fighters in Jhapa District. The party has revealed that a company of People's Liberation Army was formed in the district three days ago.
""A total of 120 PLA fighters who had deserted the Unified CPN-Maoist have been inducted in the company,"" Sujan, CPN-M district in-charge, said. ""The company of PLA is led by commander Surya,"" he added.
Leaders of CPN-M and their affiliate PLA commanders had urged the journalists to disseminate the information in a programme in Damak on Thursday [22 October].
After the formation of the company, the party has intensified its activities in the district. Hiding from the security personnel, they are also moving ahead with underground movements.
Saying that their fighters will not carry arms, Sujan said: ""PLA is formed as other parties are ignoring aspirations of the people and Nepali revolution is yet to complete.""
The party also announced that it seized over 1.5 bighas land in Damak Municipality-10 that belongs to Gyan Prasad Bhattarai yesterday.
Source: The Himalayan Times website, Kathmandu, in English 26 Oct 09
Load-Date: October 26, 2009
End of Document"
"5090",20066156,"Title: Nepal Maoist leader says king ignored probe because army not held to account.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: October 19, 2006 Thursday
Text of report by Nepalese newspaper Kantipur on 19 October
The Maoists have said that the king ignored the High Level Probe Commission because the government did not take any action against the army officials involved in suppression of the [April] people's movement. Maoist spokesperson Krishna Bahadur Mahara said that the king refused to give his statement to the commission because no action was taken against the army officials involved in suppression of the people's movement. He demanded that action be taken against the army officials. Speaking at a press conference in Chitwan [district in central Nepal] today [19 October], Mahara claimed that the king did not give his statement to the commission because he is not positive about the political change in the country and is not accountable to the people. Mahara reiterated that restructuring of the Nepalese army was necessary and said that it would be tantamount to accepting the monarchy in the old form if no changes were made in the old army [Royal Nepalese Army]. Mahara, who is also the coordinator of the Maoist talks team, claimed that the Maoist arms have caused no hindrance in the ongoing peace talks with the seven parties. He said that there were two governments and two armies in the country and the Maoists were demanding constituent assembly to merge the governments and the armies into one.
Source: Kantipur, Kathmandu, in Nepali 19 Oct 06
Load-Date: October 19, 2006
End of Document"
"580",2003960,"Title: Convicted killer Charles Sobhraj to appear in Nepal court 13 October.rtf; Date: September 30, 2003, Tuesday; Text: Text of report by Nepalnews.com web site on 30 September
 The Department of Immigration will produce Charles Sobhraj, accused in two different cases in Nepal, at the Kathmandu District Court on 13 October for further investigation, a published report said Tuesday 30 September .
 ""Though legal permission for keeping him in custody ended on 26 September, the department could not seek court permission to extend it further since 27 and 28 September and were government holidays, The Himalayan Times said.
Nepalnews.com web site, Kathmandu, in English 30 Sep 03single quotation mark as published
 ""Owing to Dashain holiday, the department will seek court permission to extend his custody after Dashain,"" the newspaper quoted police sources as saying.
 Infamous Sobhraj was caught from a casino in Kathmandu. Police is investigating Sobhraj's possible involvement in two 28-year-old murders cases.
Load-Date: September 30, 2003
End of Document"
"7592",2011540,"Title: Programme summary of North Korean radio 30 Jul 11.rtf; Date: Supplied by BBC Worldwide Monitoring; Text: August 1, 2011 Monday
0600 gmt
1. 06:00 Finnish and Indian personages release press statements on the occasion of the 58th anniversary of victory in the fatherland's liberation war.
2. 06:01 On the 65th anniversary of the promulgation of Gender Equality Law, interviews ""Comrade Cho'ng Myo'ng-sun, chairwoman of Onch'o'n County Taeryo'ng Cooperative Farm Management Committee [South P'yo'ngan Province] who is a deputy of the Supreme People's Assembly [SPA],"" and a female work team leader on female functionaries and farmers of Taeryo'ng Cooperative Farm, Onch'o'n County, Namp'o and female scientists of Hamhu'ng Branch of the State Academy of Sciences being full of boundless gratitude towards ""the fatherly leader [o'bo'i suryo'ngnim] and the respected and beloved general for placing and glorifying their social status and rights to the highest level.""
3. 06:03 On the occasion of the 65th anniversary of the promulgation of the Gender Equality Law, interviews female department heads of the Organic Chemistry Institute and Petrochemistry Institute under Hamhu'ng Branch of the State Academy of Sciences..
4. 06:05 On 29 July, a meeting held at Taedonggang General Fruit Farm to proclaim ""socialist competition"" among Ryongjo'n Fruit Farm, To'kso'ng Fruit Farm [South Hamgyo'ng Province], Taedonggang General Fruit Farm, Kwail County [South Hwanghae Province], and Kosan Fruit Farm [Kosan County, North Korea's Kangwo'n Province].
5. 06:07 Functionaries and working people of provincial, municipal, and county level institutions of Yanggang Province seeing results in managing village of Hyesan Youth Mine.
6. 06:07 According to South Korea's CBS, heavy rainfall that hit South Korea claims 48 lives and cause damage.
7. 06:08 Notes damage in Kathmandu, Nepal from landslide on 22 July following heavy rainfall. Reports 16 killed and 50 injured from landslide. (un min)
0800 GMT
1. 08:00 Nepalese newspaper carry part of ""Great leader [widaehan ryo'ngdoja] Comrade Kim Jong Il's"" work entitled, ""Let Us Thoroughly Implement Great Leader [widaehan suryo'ng] Comrade Kim Il Sung [Kim Il-so'ng]'s Dying Behest for the Fatherland's Reunification.""
2. 08:00 Cites admiration by international community, including foreign media and personages, of ""the meaningful and happy images of the DPRK women"" that are carrying out revolution while upholding chuch'e-oriented programs for the women's liberation like the Gender Equality Law.
3. 08:02 On the occasion of the 65th anniversary of promulgation of Gender Equality Law, interviews ""Comrade Kim Yo'ng-pok, chairperson of Pyongyang Municipal Mangyo'ngdae District Mangyo'ngdae Special Vegetable Farm Management Committee and deputy of the Supreme People's Assembly [SPA], on efforts made by female agricultural working people of the farm for the socialist fatherland to repay the fatherly leader and the respected and beloved general.
4. 08:04 Interviews a member, work team leader, and a caretaker of Central Zoo who talk about ""the fatherly leader [o'bo'i suryo'ngnim] and the respected and beloved general's immortal achievement of providing true freedom and rights to women"" on the occasion of the 65th anniversary of the promulgation of the Gender Equality Law.
5. 08:07 Paegam County [Yanggang Province] turning into a large-scale potato production base.
6. 08:08 Delegation of the Japanese Women's Society for the Study of Chuch'e Idea leaves Pyongyang on 30 July.
7. 08:08 Ceremony to donate DPRK books held in Germany on 22 July.
8. 08:09 On 27 July, the Youth and Students Headquarters of the South Side Committee for the Implementation of 15 June Joint Declaration hold news conference and release written resolution calling for taking the lead in a struggle to realize peace on the Korean peninsula. Gist cited.
9. 08:10 According to South Korea's MBC, a plane belonging to the Asian Airlines crash in waters near Cheju Island on 28 July. (un min)
1100 gmt
1. 11:00 Praises and impression by South Korean people of all walks of life of the DPRK women's lives and happiness under ""General Kim Jong Il's"" bosom.
2. 11:01 On the 65th anniversary of the promulgation of the Gender Equality Law, interviews ""Comrade Cho'ng Myo'ng-sun, chairwoman of Onch'o'n County Taeryo'ng Cooperative Farm Management Committee [South P'yo'ngan Province] who is a deputy of the SPA"" and a female work team leader.
3. 11:03 PRC tourists that used Pyongyang-Shanghai international route visit Mangyo'ngdae on 30 July. They also visit Tower of Chuch'e Idea, Pyongyang School Children's Palace, and other places.
4. 11:03 Glyn Ford, member of the National Policy Forum of the British Labor PartyGlyn Ford, member of the National Policy Forum of the British Labor Party, and his party leave Pyongyang on 30 July.
5. 11:04 Information Bulletin [podo] No 976 of the Secretariat of the Committee for the Peaceful Reunification of the Fatherland regarding the Japanese reactionaries' commotion of banning Japanese government officials from using "
"1939",20043685,"Title: No Headline In Original(2)_2.rtf; Date: August 31, 2004, Tuesday, BC cycle; Text: First lady hails husband's fight against terrorism
 
Eds: New 9th graf with Kerry quote. Convention has adjourned. Should stand
 
With AP Photos NYTW103,109, NYDC101, RNCC113, NYBM105, RNC103
 
By DAVID ESPO
AP Special Correspondent
NEW YORK (AP) - Republican National Convention co-stars Laura Bush and Arnold Schwarzenegger commended President Bush to the country for four more years Tuesday night, hailing him as a man of strength leavened by compassion. ""You can count on him, especially in a crisis,"" said the first lady.
""He's a man of perseverance. He's a man of inner strength. He is a leader who doesn't flinch, doesn't waver, does not back down,"" added the Austrian-born California governor in a speech that also promised recent immigrants they are welcome in the GOP.
""We Republicans admire your ambition. We encourage your dreams. We believe in your future,"" said the actor-turned-politician in one of several speeches crafted to show the softer side of a party known for its conservatism.
The effort to flesh out an image of the president as something more than a resolute commander in chief resulted in something akin to a prime-time Bush family hour, with twins Jenna and Barbara teasing their father gently in a brief, joint appearance at the podium. ""We are so proud to be here tonight to introduce someone who read us bedtime stories, picked up carpool, made our favorite peanut butter-and-jelly sandwiches and cheered for us when we made a goal, even when it was for the wrong team,"" Jenna said.
Schwarzenegger and the first lady took their turns at the Madison Square Garden podium as 2,508 delegates formally bestowed their nomination on the president for a second term in office. ""Four more years,"" they chanted in unison - then and many times more throughout the night.
Republicans met inside their heavily fortified convention hall as police made more than 560 arrests in the surrounding streets on a day heavy with non-violent protest. By evening, authorities wrapped an entire midtown Manhattan block in orange netting, working to contain demonstrators who had vowed to march on the Garden itself.
Bush, locked in a tight re-election race, campaigned across three battleground states and worked to extinguish a convention-week controversy of his own making. ""In this different kind of war, we may never sit down at a peace table. But make no mistake about it, we are winning, and we will win"" the war on terror, he told an American Legion convention in Tennessee, one day after saying he didn't think victory would be possible.
""I probably needed to be more articulate"" in earlier comments, he conceded in a radio interview with conservative talk show host Rush Limbaugh.
""Let me tell you something, we can, we must and we will win the war on terror,"" Democratic challenger Sen. John Kerry insisted as he arrived in Tennessee for his turn Wednesday speaking to the American Legion.
Earlier, Kerry's campaign settled on plans to place $45 million in television advertising in 20 battleground states through Election Day. The commercials will run on broadcast stations and cable, and include appeals to minority voters whom Democrats need to turn out in large numbers on Nov. 2 if they are to deny Bush a second term.
A poll by The Washington Post showed the race to be a dead heat, 48 percent apiece, but found that the president moving ahead of his rival on national security issues and pulling into a virtual tie on handling of the economy.
Bush arrives in New York on Wednesday, a day ahead of a nomination acceptance speech that is expected to sketch out a second-term agenda. Vice President Dick Cheney addresses the gathering Wednesday night.
Republican convention planners scripted an evening that reintroduced the theme of compassionate conservatism that helped Bush win the White House four years ago.
A parade of speakers strode to the podium with a backdrop that read - ""People of Compassion."" They praised the president's efforts to battle AIDS, combat breast cancer, promote adoption and enact far-reaching educational reforms. ""I am proof that the blessings of liberty are within reach of every American,"" said Maryland Lt. Gov. Michael Steele, an African-American.
Both the first lady and Schwarzenegger hailed Bush's leadership in terms that bordered on extravagant in speeches that did double political duty. For the first lady, that meant a glimpse at the personal side of her husband; for the governor, an appeal to new and unregistered voters from overseas who are not part of the president's conservative base.
""No American president wants to go to war,"" said Mrs. Bush, neither Lincoln nor Roosevelt nor her own husband.
But in a description of a commander in chief that most Americans never see, she said, ""I remember some very quiet nights at the dinner table"" after the terrorist attacks of Sept. 11, 2001. ""George was weighing grim scenarios and ominous intelligence and potentially even more devastating attacks.""
""… And I "
"1844",20042187,"Title: Nepalese Maoists say 20 leaders killed, announce protest action.rtf; Date: November 2, 2004, Tuesday; Text: Text of report by Nepalese daily newspaper Rajdhani on 2 November
 Kathmandu, 1 November: The Communist Party of Nepal (Maoist) has confirmed that 20 of its leaders and cadres, including a central adviser, were killed in security operations.
 The party on Monday 1 November said that 20 of its leaders and cadres, including the party's central adviser and regional bureau member Comrade Dirgha (Tejman Gharti) from Rolpa, who was also a member of the Magarat regional people's government; regional bureau member and head of the information and communications department Comrade Bimal (Dil Kumar Rokka) from Kapilvastu, and regional bureau member and head of the management department Comrade Jhalakman (Khim Bahadur Pun) from Salyan were killed.
Rajdhani, Kathmandu, in Nepali 2 Nov 04
A statement issued jointly by Sunil, commissar of the Mangalsen First Brigade of the People's Liberation Army, and Biplav, special regional organization bureau head, said that the leaders and cadres were arrested by security forces and killed after severe torture.
 The Maoists have announced a general shut-down in Rapti, Dhaulagiri and Lumbini zones on 10 December in protest at the killings. The Maoists have said businesses, industries, transportat, educational institutions and government offices will be closed during the shut-down. Before the shut-down, there will be a publicity campaign from 5-15 November, a condolence meeting on 10 November, an armed show of strength and explosions as published will be carried out from 16-25 November, people's action and armed operations will be carried out from 26 November to 8 December, and a half-hour blackout will be observed in the evening of 9 December, according to the statement.
Load-Date: November 2, 2004
End of Document"
"3874",20053196,"Title: Nepal seven political party alliance stages mock parliament session.rtf; Date: June 3, 2005 Friday 5:10 PM GMT; Text: Nepal's seven mainstream political parties held a mock open-air session of parliament Friday to push for a return to democracy as onlookers cried ""down with autocracy.""
Leaders of the seven-party alliance including former premier Girija Prasad Koirala attended the session in the historic town of Lalitpur on the outskirts of Kathmandu, at which motions were put forward urging the reconvening of parliament and a return to democracy.
""Since we're not allowed to go inside parliament, we have to do it in an another place,"" said Gopal Man Shrestha, acting president of the Nepali Congress (Democratic) party.
""The king has misused the constitution and is ruling the country through ordinances.""
Former elected and appointed members attended what was billed as a ""joint session of the lower and upper houses"" of parliament held in a large square  jammed with about 2,500 people who shouted slogans in support of democracy.
Protests have been slowly building since Gyanendra sacked the government and seized control of Nepal February 1. He said he grabbed power because squabbling politicians had failed to end an increasingly deadly nine-year Maoist revolt that has claimed more than 11,000 lives.
Last month, the seven mainstream political parties, longtime adversaries,  buried their differences and joined hands in a bid to bring back democratic rule in the impoverished kingdom.
Since Gyandendra lifted emergency rule in April, the royal-appointed government has allowed demonstrations away from the city centre.
ss-pmc/dv
Load-Date: June 4, 2005
End of Document"
"5899",20072881,"Title: June too early for Nepal election, commissioner says.rtf; Date: April 13, 2007 Friday 9:36 AM GMT; Text: Nepal's constituent assembly election planned for June must be put off because there is not enough time left to prepare for voting, the chief election commissioner said Friday.
""It is not possible to hold the election as a number of technical processes were to be completed and that the time left was too inadequate to complete necessary preparations before the poll could be held,"" Bhoj Raj Pokhrel told a press conference.
The constituent assembly is a major component of Nepal's peace process involving seven Nepalese mainstream political parties and former Maoist rebels.
The assembly, when formed, is to write a new constitution for Nepal.
The eight parties, including the former Maoists, had proposed the assembly election be held June 20.
At the press conference, Pokharel read out a letter the commission sent to Nepal's interim government on Thursday stating that it is technically impossible to conduct the election by mid-June.
The commission has also asked the government to announce new date for the election ""that will be appropriate for voters, candidates, political parties, election staff and observers.
With most of the election laws yet to be formulated, the commission said it will need at least 110 days after all relevant laws have been put in place for proper preparations for voting day.
Nepal's prevailing law and order situation is ""anything but satisfactory"" for a free and fair poll, the election chief added.
The constituent assembly idea came when the mainstream political parties and then warring Maoist rebels signed a pact in November 2005 aimed at ending Nepal's decade-old armed insurgency.
Once elected, the assembly would also decide at its first meeting by majority vote whether or not to keep monarchy in the country.
The Maoists who have joined Nepal's interim parliament as well as the new interim government are demanding the planned assembly election should be held without any further delay.
In the event the assembly election is delayed, Nepal should declare itself a republican state by abolishing monarchy straightaway, they insist.
The former rebels have also threatened what they call urban-based peaceful agitation to pressure the government to hold the election as earlier planned.
Load-Date: April 13, 2007
End of Document"
"1976",2004318,"Title: Food crisis in west Nepal after transport restrictions.rtf; Date: April 15, 2004, Thursday; Text: Excerpt from report by Gyanendra Gautam published by Nepalese newspaper Annapurna Post on 15 April
 Baglung, west Nepal , 14 April: A food crisis has emerged in the remote areas of Baglung and Myagdi districts.
 Locals from Galkot and Bartung in Baglung and north and west of Myagdi said it has become difficult to eke out a living after the food crisis.
Annapurna Post, Kathmandu, in Nepali 15 Apr 04, p 5
The crisis surfaced after restrictions on the movement of food grains from district headquarters to villages; government has also not made any effort to dispatch food grains to villages.
 Grains are not available in the remote districts of Baglung for two years after Maoists destroyed two food depots built to supply food grains to the remote areas of the district. Plans for the reconstruction of the depots have been shelved for fear Maoists will loot the grains.  passage omitted
 The food crisis has surfaced in rural areas in the absence of alternatives to purchase unlimited quantities of food grains for transport to villages; security has been enforced in the Dhaulagiri region after the month-long Maoist economic blockade and the attack on Myagdi district headquarters 27 March .  passage omitted
Load-Date: April 15, 2004
End of Document"
"2498",20045012,"Title: South Asia headlines(2)_3.rtf; Date: September 27, 2004 Monday 5:31 AM GMT; Text: The headlines around South Asia on Monday:
COLOMBO: THE ISLAND
""TNA wants Switzerland to pressure Lanka""
The TNA has urged Swiss Ambassador Bernadino Regazzoni to pressure the UPFA government to resume negotiations with the LTTE.
DHAKA: THE INDEPENDENT
""Flood damage assessment by WB-ADB joint mission""
The joint mission of the World Bank (WB) and Asian Development Bank (ADB) has estimated the GDP growth of the country might fall to 5 per cent and the fiscal deficit would increase to 4.2 per cent due to the impact of the twin floods that hit the country in July and August this year.
DHAKA: THE DAILY STAR
""Mass arrests prompt Awami League to think tough""
The main opposition Awami League is likely to take a hardline by enforcing a strike and a road blockade in an apparent shift in its anti-government agitation strategy in the wake of the crackdown on its activists ahead of the October 3 grand rally.
DHAKA: NEW AGE
""Innocents bear the brunt as anti-crime drive continues""
Most of those arrested since the clampdown by police and Bangladesh Rifles on Thursday are politically innocent poor people and are being subjected to harassment both in police stations and the courts premises.
ISLAMABAD: DAWN
""Air raids, attack kill 25 in Iraq towns""
At least 25 people were killed in US air strikes on Fallujah and an insurgent attack on a petrol convoy in the nearby town of Latifiya Sunday. The latest US air strike on Fallujah targeted what commanders claimed was a meeting place for militants of suspected Al Qaeda Operative Abu Mussab al-Zarqawi.
ISLAMABAD: NEWS
""Al-Qaeda kingpin killed in encounter""
Security forces Sunday killed an al-Qaeda kingpin allegedly behind an assassination attempt on President General Pervez Musharraf and implicated in the murder of US journalist Daniel Pearl.
KATHMANDU: THE KATHMANDU POST
""6 securitymen missing in Fewa boat capsize""
At least six security personnel -- four policemen and two soldiers of the Royal Nepalese Army -- are missing after a boat capsized near Barahi temple in Fewa Lake on Saturday night.
KATHMANDU: THE HIMALAYAN TIMES
""Koirala demand laughed out of Supreme Court""
The Supreme Court Sunday rejected the demand of former prime minister and president of the Nepali Congress (NC) Girija Prasad Koirala to allow the media broadcast contempt of court proceedings against him.
KATHMANDU: THE RISING NEPAL
""Deputy prime minister calls Maoists to join peace talks""
Deputy Prime Minister and Minister for Finance Bharat Mohan Adhikari has said that as a serious problem has cropped up in the country as a result of the conflict, everyone should extend cooperation to make Nepal peaceful and safe. 
NEW DELHI: THE HINDUSTAN TIMES
""Diseases have a gender bias""
Beyond the cliches and sperm-and-egg basics taught in grade school science class, researches are discovering that men and women are even more different than anyone realised.
NEW DELHI: THE TIMES OF INDIA
""Pakistan: Let India pull out, we won't seize Siachen""
Pakistan has assured India its forces will not seize the Siachen glacier if Indian troops were to withdraw from it, a Pakistani newspaper said on Sunday.
NEW DELHI: THE HINDU
""I was ready to accept Sonia as prime minister: Pawar""
The Nationalist Congress president and Union Food and Agriculture Minister, Sharad Pawar, said that he was ready to accept the Congress president, Sonia Gandhi, as the prime minister.
afp
Load-Date: September 28, 2004
End of Document"
